object,goal,gameID,word,group,count
vaquita,entertaining,6391-74a07e5d-e58d-4812-9e0e-f5e65ba22459,"['vaquita', 'Mexico', 'shallow', 'murky', 'illegal', 'fishing', 'sustainable', 'human', 'small', 'area', 'coastal', 'waters', 'ring', 'length', 'weigh', 'small', 'fish', 'echolocation', 'reclusive', 'seagrass']",1,20
vaquita,entertaining,7396-a5825b6c-eb68-4273-90e2-99e0fe43f7a3,"['Gulf', 'of', 'California', 'striking', 'and', 'distinct', 'appearance', 'catch', 'their', 'food', 'shy', 'and', 'reclusive', 'behavior', 'illegal', 'fishing', 'nets', 'Raising', 'awareness']",2,19
vaquita,entertaining,9283-2abf4b81-be59-4e91-b92f-3252621aba65,"['sleek', 'dark', 'gray', 'body', 'black', 'ring', 'echolocation', 'shy', 'reclusive', 'slow', 'graceful', 'movements', 'under', 'severe', 'threat']",1,15
vaquita,entertaining,7595-b11186c6-a37f-46c6-8715-a15effb62425,"['captivating', 'elusive', 'echolocation', 'locate', 'prey', 'reclusive', 'behavior', 'marine', 'mammal', 'sleek', 'dark', 'body', 'gray', 'crustaceans', 'cephalopods']",2,15
vaquita,entertaining,0326-6ddab4a5-b49d-46d2-96c6-780ae5467fe0,"['vaquita', 'marine', 'mammal', 'northern', 'Gulf', 'of', 'California', 'Mexico', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'vital', 'to', 'garner', 'murky', 'habitats']",1,20
vaquita,entertaining,9088-0614521a-f67a-40b8-874a-f4c71c761d72,"['vaquita', 'elusive', 'marine', 'mammal', 'unique', 'species', 'lagoon', 'small', 'fish', 'crustaceans', 'cephalopods', 'swiftly', 'swimming', 'away', 'graceful', 'movements', 'grazing', 'on', 'seagrass']",2,19
vaquita,entertaining,8055-7c9800e5-5bb7-4a96-b0b7-1de23079caa3,"['elusive', 'marine', 'mammal', 'found', 'exclusively', 'in', 'the', 'northern', 'Gulf', 'of', 'California', 'Mexico', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'eyes']",1,20
vaquita,entertaining,9325-46996e1b-fad9-4584-9982-38179069497d,"['elusive', 'marine', 'mammal', 'Gulf', 'of', 'California', 'Mexico', 'sleek', 'dark', 'gray', 'body', '5', 'feet', 'and', 'weigh', 'around', '120', 'pounds', 'echolocation', 'shy']",2,20
vaquita,entertaining,6489-058e0398-b2f1-4780-b752-f7ee22d04e6e,"['The', 'vaquita', 'Gulf', 'of', 'California', 'Mexico', 'mouths', 'of', 'rivers', 'and', 'in', 'lagoon', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'shy', 'and', 'reclusive']",1,20
vaquita,entertaining,2752-6d493cb1-7147-456e-b57d-e9ba11b61a92,"['mammal', 'Gulf', 'of', 'California', 'waters', 'sleek', 'dark', 'gray', 'body', '120', 'pounds', 'diet', 'avoiding', 'human', 'contact', 'seagrass']",2,16
vaquita,entertaining,4864-2f4806ef-a593-4fc0-a061-2fd971a97e21,"['vaquita', 'coastal', 'waters', 'striking', 'and', 'distinct', 'appearance', 'echolocation', 'reclusive', 'behavior', 'accidental', 'entanglement', 'sustainable', 'fishing', 'practices']",1,15
vaquita,entertaining,3921-74305fd5-747b-48ed-8c06-ca747e1dffed,"['vaquita', 'shallow', 'coastal', 'waters', 'dark', 'gray', 'body', 'black', 'ring', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'movements', 'accidental', 'entanglement', 'awareness']",2,18
vaquita,entertaining,8043-4d30b30c-869d-44a6-a093-ea88e02918bb,"['vaquita', 'mouths', 'of', 'rivers', 'lagoon', 'sleek', 'dark', 'gray', 'body', 'and', 'a', 'characteristic', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'dolphins']",1,20
vaquita,entertaining,3502-eeef874e-a612-4fa7-800f-021dca46a20c,"['captivating', 'and', 'elusive', 'marine', 'mammal', 'cetaceans', 'dark', 'gray', 'body', 'murky', 'waters', 'agile', 'echolocation', 'shy', 'and', 'reclusive', 'behavior', 'seagrass', 'graceful', 'slow']",2,20
vaquita,entertaining,8015-c4949bc8-493a-48a6-8dcc-603bbd92f346,"['marine', 'mammal', 'northern', 'Gulf', 'of', 'California', 'Mexico', 'shallow', 'coastal', 'waters', 'lagoon', 'in', 'lagoon', 'cetaceans', 'dark', 'gray', 'body', 'crustaceans', 'cephalopods']",1,19
vaquita,entertaining,2905-ba9124da-77a5-4e13-9716-111e6d406e51,"['shallow', 'coastal', 'waters', 'sleek', 'dark', 'gray', 'body', 'shy', 'and', 'reclusive', 'behavior', 'slow', 'and', 'graceful', 'movements']",2,15
vaquita,entertaining,5943-eef4a63e-6f1c-4d81-9924-20a05eef0afd,"['vaquita', 'coastal', 'waters', 'lagoon', 'black', 'ring', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'boats', 'dolphins', 'illegal', 'fishing', 'nets']",1,16
vaquita,entertaining,0766-a81d556b-4b54-4baf-9d07-b57d41f202ab,"['vaquita', 'marine', 'mammal', 'awareness', 'geographically', 'distinct', 'appearance', '120', 'pounds', 'echolocation', 'reclusive', 'distinctive', 'severe', 'threat', 'Conservation']",2,15
vaquita,entertaining,7880-a801bf5d-7e7b-4abb-ae14-d64f77b94c4b,"['captivating', 'and', 'elusive', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'smallest', 'slow', 'and', 'graceful', 'shallow', 'murky', 'habitats', 'grazing', 'accidental', 'entanglement', 'slender']",1,20
vaquita,entertaining,6966-4aa54f69-76b1-48ac-9e55-36c48932658e,"['elusive', 'marine', 'mammal', '5', 'feet', 'and', 'weigh', 'around', '120', 'pounds', '5', 'feet', 'and', 'weigh', 'around', '120', 'pounds']",2,17
vaquita,entertaining,1562-4dfcdb19-1338-4f09-b878-2b14242cecb8,"['illegal', 'fishing', 'nets', 'targeting', 'the', 'totoaba', 'fish', 'shallow', 'coastal', 'waters', 'particularly', 'near', 'the', 'mouths', 'of', 'rivers', 'and', 'in', 'lagoon']",1,19
vaquita,entertaining,5526-7c76186e-6cd6-47f5-b920-633fcafce11c,"['vaquita', 'Gulf', 'of', 'California', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'their', 'eyes', 'lips', 'echolocation', 'slow', 'graceful', 'movements', 'totoaba', 'plight']",2,20
vaquita,entertaining,3630-5611b639-b4ac-4cea-8d40-1e09eb556c4a,"['vaquita', 'inhabits', 'save', 'protected', 'areas', 'symbol', 'Raising', 'awareness', 'distinct', 'appearance', 'smallest', 'diet', 'swiftly', 'behavior', 'movements', 'threat', 'fishing', 'nets']",1,18
vaquita,entertaining,3583-74881a7e-5604-46e8-9774-47839dc4b106,"['small', 'fish', 'crustaceans', 'and', 'cephalopods', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'dolphins', 'unsustainable', 'fishing', 'practices', 'and', 'habitat']",2,18
vaquita,entertaining,1381-e37429a0-7f05-499c-8da5-8130eeb31e55,"['sleek', 'dark', 'gray', 'body', 'and', 'a', 'characteristic', 'black', 'echolocation', 'shy', 'and', 'reclusive', 'behavior', 'slow', 'and', 'graceful', 'movements']",1,17
vaquita,entertaining,8213-1804a233-1c3d-4229-aac2-6f5f0ec6daa5,"['vaquita', 'black', 'ring', 'dark', 'gray', 'body', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'echolocation', 'shy', 'and', 'reclusive', 'shallow', 'murky', 'habitats']",2,18
vaquita,entertaining,1489-6972357d-be07-4fe2-823c-3bcb5d2073d4,"['captivating', 'elusive', 'marine', 'echolocation', 'survival', 'illegal', 'fishing', 'nets', 'reclusive', 'behavior', 'sleek', 'dark', 'gray', 'body', 'sleek', 'dark', 'gray', 'body']",1,18
vaquita,entertaining,6501-9a2cf1d5-4078-4e93-9b62-7f97fed4cafa,"['captivating', 'and', 'elusive', 'marine', 'mammal', 'shy', 'and', 'reclusive', 'behavior', 'prefer', 'shallow', 'murky', 'habitats', 'accidental', 'entanglement', 'in', 'illegal', 'fishing', 'nets']",2,19
vaquita,entertaining,3659-84ebb410-6564-479c-bcd2-1fcac6af57dd,"['marine', 'mammal', 'striking', 'and', 'distinct', 'appearance', 'smallest', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'avoiding', 'human', 'contact', 'grazing', 'on', 'seagrass', 'severe', 'threat']",1,20
vaquita,entertaining,5586-436b3b93-4e23-43c0-9db9-de2c4ab02cba,"['The', 'vaquita', 'is', 'a', 'captivating', 'and', 'elusive', 'marine', 'mammal', 'found', 'exclusively', 'in', 'the', 'northern', 'Gulf', 'of', 'California', 'Mexico', 'This', 'unique']",2,20
vaquita,entertaining,3022-33b877a3-1378-49d9-84f2-b10f995e0a16,"['vaquita', 'Gulf', 'of', 'California', 'body', 'black', 'ring', 'graceful', 'movements', 'entanglement', 'in', 'illegal', 'fishing', 'nets', 'severe', 'threat', 'implementing', 'modified', 'fishing', 'gear']",1,20
vaquita,entertaining,8282-47754d4d-3ba5-44cf-ad0d-bbcf42fb713f,"['vaquita', 'Mexico', 'avoiding', 'human', 'contact', 'dolphins', 'extinction', 'unsustainable', 'fishing', 'totoaba', 'fish', 'geographically', 'black', 'porpoise', 'species', 'echolocation', 'murky', 'waters', 'food']",2,19
vaquita,entertaining,0815-1077b918-907c-4c1f-9b81-05d5a16ab735,"['vaquita', 'elusive', 'marine', 'mammal', 'unique', 'species', 'striking', 'distinct', 'appearance', 'gray', 'body', 'weigh', '120', 'pounds', 'slow', 'and', 'graceful', 'movements', 'severe', 'threat']",1,20
vaquita,entertaining,2542-d2e82d69-d52b-448f-999f-9ff260552dae,"['vaquita', 'distinct', 'appearance', 'sleek', 'dark', 'gray', 'body', 'a', 'shy', 'and', 'reclusive', 'behavior', 'small', 'fish', 'Raising', 'awareness', 'unsustainable', 'fishing', 'practices']",2,19
vaquita,entertaining,6415-a7b449af-5129-4eea-b33e-a058fcb6c368,"['vaquita', 'Gulf', 'of', 'California', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'echolocation', 'shy', 'illegal', 'fishing', 'survival']",1,20
vaquita,entertaining,2631-97997541-aef9-4c5d-80e2-e27cd05487ec,"['The', 'vaquita', 'is', 'a', 'captivating', 'and', 'elusive', 'marine', 'mammal', 'found', 'exclusively', 'in', 'the', 'northern', 'Gulf', 'of', 'California', 'Mexico']",2,18
vaquita,entertaining,8710-11308c07-9b48-485e-be73-48ca5ba3d53f,"['vaquita', 'Mexico', 'small', 'fish', 'crustaceans', 'cephalopods', 'sleek', 'dark', 'gray', 'body', 'shy', 'shallow', 'murky', 'habitats', 'severe', 'threat']",1,16
vaquita,entertaining,0506-4198bc7a-642d-4d1f-8fa9-f596c207472a,"['shallow', 'coastal', 'waters', 'black', 'ring', 'echolocation', 'avoiding', 'human', 'contact', 'prefer', 'shallow', 'murky', 'habitats', 'like', 'other', 'dolphins', 'Conservation', 'efforts']",2,18
vaquita,entertaining,7301-95509be3-d92f-4edc-990f-0be105137bc2,"['vaquita', 'shallow', 'coastal', 'waters', 'distinct', 'appearance', 'echolocation', 'swimming', 'away', 'shallow', 'murky', 'accidental', 'entanglement', 'modified', 'fishing', 'gear']",1,16
vaquita,entertaining,9702-ce0d67e2-1544-4318-8625-9cf91b7e83de,"['vaquita', 'Gulf', 'of', 'California', 'Mexico', 'porpoise', 'species', 'porpoise', 'species', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'severe', 'threat', 'extinction']",2,17
vaquita,entertaining,8390-91eb2a2c-2cf9-43cc-afb2-bd8c1c053712,"['vaquita', 'Mexico', 'cephalopods', 'echolocation', 'shy', 'slow', 'extinction', 'rivers', 'lagoon', 'sleek', 'black', 'ring', 'smallest', 'small', 'fish', 'crustaceans']",1,16
vaquita,entertaining,6498-43c27f98-22c7-46e6-8297-d3badbac3264,"['elusive', 'marine', 'mammal', 'striking', 'and', 'distinct', 'appearance', 'smallest', 'of', 'all', 'the', 'porpoise', 'species', 'shy', 'and', 'reclusive', 'behavior']",2,17
vaquita,entertaining,1267-fe8dcd50-1c10-4d6a-9d3d-c0ccbd5a3459,"['inhabits', 'shallow', 'coastal', 'waters', 'reach', 'a', 'maximum', 'length', 'of', 'about', '5', 'feet', 'and', 'weigh', 'around', '120', 'pounds', 'endangered', 'marine', 'species']",1,20
vaquita,entertaining,9465-a756d7d8-ff9e-410a-b40f-7b75e7d2af4a,"['elusive', 'marine', 'mammal', 'sleek', 'dark', 'gray', 'body', 'murky', 'illegal', 'black', 'ring', 'eyes', '5', 'feet', '120', 'pounds', 'cephalopods', 'echolocation', 'slender', 'reclusive']",2,20
vaquita,entertaining,3363-3cc8ae9d-61ca-4494-88fa-0c8fd5e16fb2,"['vaquita', 'accidental', 'entanglement', 'Gulf', 'of', 'California', 'Mexico', 'dark', 'gray', 'body', 'echolocation', 'reclusive', 'behavior', 'small', 'fish', 'crustaceans', 'and', 'cephalopods']",1,18
vaquita,entertaining,8784-1ae611ab-4b20-4ad0-b126-4c506c32a32e,"['echolocation', '5', 'feet', 'and', 'weigh', 'around', '120', 'pounds', 'illegal', 'fishing', 'nets', 'avoiding', 'human', 'contact', 'shallow', 'coastal', 'waters']",2,17
vaquita,entertaining,1615-bb72c428-b802-4e0f-aa87-220b722f6568,"['vaquita', 'Mexico', 'fishing', 'nets', 'protected', 'areas', 'endangered', 'rivers', 'lagoon', 'body', 'eyes', 'lips', 'echolocation', 'avoiding', 'boats']",1,15
vaquita,entertaining,2535-987307a2-3d67-449b-b5bb-884ea58aed3f,"['vaquita', 'northern', 'Gulf', 'of', 'California', 'appearance', 'vaquitas', 'diet', 'slender', 'and', 'agile', 'bodies', 'avoiding', 'human', 'contact', 'slow', 'and', 'graceful', 'movements', 'threat']",2,20
vaquita,entertaining,2488-552b3a59-aef0-41f0-9181-213e1f22c612,"['vaquita', 'shallow', 'coastal', 'waters', 'length', 'of', 'about', '5', 'feet', 'weigh', 'around', '120', 'pounds', 'consists', 'of', 'small', 'fish', 'echolocation', 'shy', 'illegal']",1,20
vaquita,entertaining,3229-aba4ba02-5f07-4ffc-81df-7c39acf44088,"['vaquita', 'sleek', 'dark', 'gray', 'body', 'and', 'a', 'characteristic', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips']",2,15
vaquita,entertaining,7812-85776dd0-5581-4069-999b-a782823d753e,"['vaquita', 'sleek', 'dark', 'gray', 'body', 'and', 'a', 'characteristic', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'echolocation']",1,16
vaquita,entertaining,7868-a6efb7e9-4e3d-4ac8-b50d-79a44027d7d8,"['vaquita', 'Mexico', 'behavior', 'seagrass', 'fishing', 'nets', 'rivers', 'lagoon', 'sleek', 'dark', 'gray', 'body', 'smallest', '5', 'feet', 'small', 'fish', 'crustaceans', 'cephalopods', 'echolocation']",2,20
vaquita,entertaining,4577-bcd48e45-a537-4408-9ebb-5276d0638fc1,"['vaquita', 'dark', 'gray', 'body', 'black', 'ring', 'echolocation', 'shy', 'and', 'reclusive', 'behavior', 'grazing', 'sustainable', 'fishing', 'practices']",1,15
vaquita,entertaining,4014-2ec682fa-d1b1-4f60-bf79-d3067efa3dc6,"['mouths', 'of', 'rivers', 'and', 'in', 'lagoon', 'black', 'ring', 'echolocation', 'shallow', 'murky', 'illegal', 'fishing', 'nets', 'unsustainable', 'fishing', 'practices', 'and', 'habitat', 'destruction']",2,20
vaquita,entertaining,5040-90845805-a2c7-4805-8159-6236326e9ea6,"['shallow', 'coastal', 'shy', 'reclusive', 'behavior', 'totoaba', 'fish', 'waters', 'striking', 'distinct', 'appearance', 'sleek', 'dark', 'gray', 'body']",1,15
vaquita,entertaining,3018-da8a6409-18cd-462f-babc-29e5f1b33295,"['shallow', 'coastal', 'waters', 'Vaquitas', 'small', 'fish', 'Conservation', 'efforts', 'avoiding', 'human', 'contact', 'swiftly', 'pursue', 'grazing', 'on', 'seagrass']",2,16
vaquita,entertaining,4754-d6d208fd-a8a0-4dff-90f0-71e8b6833979,"['captivating', 'elusive', 'contact', 'slow', 'graceful', 'severe', 'threat', 'illegal', 'fishing', 'nets', 'extinction', 'urgent', 'Mexico', 'coastal', 'lagoon', '120', 'pounds', 'echolocation', 'avoiding', 'human']",1,20
vaquita,entertaining,0985-da30d3ca-ecf5-4647-8c49-4f990f9fefb8,"['vaquita', 'mouths', 'of', 'rivers', 'and', 'in', 'lagoon', 'vaquitas', 'diet', 'pursue', 'and', 'catch', 'their', 'food', 'accidental', 'entanglement', 'in', 'illegal', 'fishing']",2,19
vaquita,entertaining,4878-acfbcf37-c2c9-4833-a045-d2b55991e188,"['shallow', 'coastal', 'waters', '5', 'feet', '120', 'pounds', 'small', 'fish', 'echolocation', 'murky', 'habitats', 'survival', 'severe', 'threat', 'Raising', 'awareness']",1,17
vaquita,entertaining,1282-ff43dc6f-ea9f-49b4-94a9-bfcf52be33b0,"['elusive', 'captivating', 'geographically', 'limited', 'cetaceans', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'severe', 'threat', 'habitat', 'destruction']",2,20
vaquita,entertaining,1067-1b46a9cf-3c5b-45bf-87f8-9fe46be83f2a,"['vaquita', 'shallow', 'coastal', 'waters', 'porpoise', 'smallest', 'diet', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'echolocation', 'reclusive', 'graceful', 'movements', 'seagrass', 'Mexico', 'cetaceans']",1,20
vaquita,entertaining,7852-381535ea-6297-4556-944a-41690c139d99,"['vaquita', 'waters', 'dolphins', 'grazing', 'threat', 'entanglement', 'gear', 'endangered', 'body', 'ring', 'fish', 'crustaceans', 'cephalopods', 'murky', 'swiftly', 'shy']",2,16
vaquita,entertaining,6060-a2d37b76-4140-494b-98d7-9eb64889cfa5,"['vaquita', 'shallow', 'coastal', 'waters', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'small', 'fish', 'crustaceans', 'cephalopods', 'echolocation', 'graceful', 'movements', 'illegal', 'fishing', 'nets']",1,20
vaquita,entertaining,2975-2b7abc39-774d-4942-a7e7-b5b7b3f571a4,"['marine', 'mammal', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'echolocation', 'dolphins', 'severe', 'threat', 'illegal', 'fishing', 'extinction', 'awareness']",2,20
vaquita,entertaining,2087-1cf621ba-cef6-47df-8047-f7291aefc3d9,"['marine', 'mammal', 'northern', 'Gulf', 'of', 'California', 'sleek', 'dark', 'gray', 'body', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'shy', 'and', 'reclusive', 'leap']",1,20
vaquita,entertaining,2403-07c45813-b74e-4420-ab72-2305de471394,"['vaquita', 'marine', 'mammal', 'northern', 'Gulf', 'of', 'California', 'Mexico', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'echolocation', 'seagrass', 'entanglement', 'small', 'fish']",2,20
vaquita,entertaining,4579-f3292388-5e70-4ee9-9849-edde2d96aa99,"['rivers', 'lagoon', 'entanglement', 'fishing', 'nets', 'sustainable', 'fishing', 'practices', 'Vaquitas', 'porpoise', 'crustaceans', 'cephalopods', 'echolocation', 'avoiding', 'human', 'contact', 'murky', 'seagrass']",1,18
vaquita,entertaining,3351-030554e1-19a9-4e33-911a-cdc4b15280a1,"['vaquita', 'marine', 'slow', 'movements', 'grazing', 'seagrass', 'prey', 'mammal', 'vaquitas', 'diet', 'consists', 'fish', 'crustaceans', 'cephalopods', 'graceful']",2,15
vaquita,entertaining,8515-09dadfab-69cd-46a8-a57f-46a0c641f444,"['captivating', 'and', 'elusive', 'marine', 'mammal', 'striking', 'and', 'distinct', 'appearance', 'shy', 'and', 'reclusive', 'behavior', 'extinction', 'unique', 'and', 'critically', 'endangered', 'marine', 'species']",1,20
vaquita,entertaining,2420-ddf08af1-ef0a-4d98-943d-39fd29e36680,"['limited', 'cetaceans', 'dark', 'gray', 'body', 'grazing', 'on', 'seagrass', 'illegal', 'fishing', 'nets', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips']",2,18
vaquita,entertaining,3199-8460d288-97d3-4325-932e-49c536fe01f3,"['mammal', 'Mexico', 'rarely', 'leap', 'out', 'survival', 'threat', 'protect', 'sustainable', 'awareness', 'endangered', 'area', 'appearance', 'smallest', 'diet', 'echolocation', 'behavior', 'avoiding', 'seagrass']",1,19
vaquita,entertaining,3687-d8b41ba4-0284-4758-a8da-67e446e6aeb8,"['vaquita', 'marine', 'mammal', 'seagrass', 'Conservation', 'awareness', 'Gulf', 'of', 'California', 'cetaceans', 'dark', 'gray', 'body', 'ring', 'fish', 'crustaceans', 'echolocation', 'shallow']",2,18
vaquita,entertaining,6651-86984e0e-6632-4b10-8836-48c733b86fba,"['vaquita', 'Mexico', 'nets', 'extinction', 'awareness', 'symbol', 'rivers', 'black', 'ring', 'diet', 'echolocation', 'boats', 'dolphins', 'seagrass', 'threat']",1,15
vaquita,entertaining,4504-91113ddd-9805-448f-b4da-f727e2aec13e,"['vaquita', 'marine', 'mammal', 'found', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'echolocation', 'shallow', 'murky', 'habitats']",2,19
vaquita,entertaining,4608-8ef34a69-68e4-4d95-af51-333acec1ef3c,"['vaquita', 'northern', 'Gulf', 'of', 'California', 'small', 'fish', 'crustaceans', 'cephalopods', 'echolocation', 'they', 'navigate', 'the', 'murky', 'waters', 'swiftly', 'swimming', 'away', 'fishing', 'nets']",1,20
vaquita,entertaining,0654-e2db4b0a-e6fd-4547-9e53-3f72d799b84c,"['captivating', 'Mexico', 'severe', 'threat', 'illegal', 'fishing', 'nets', 'Conservation', 'sustainable', 'fishing', 'practices', 'awareness', 'coastal', 'sleek', 'echolocation', 'agile', 'slender', 'graceful', 'seagrass', 'grazing']",2,20
vaquita,entertaining,4850-cf5c488e-e740-49a2-88a0-7066317bacef,"['restricted', 'to', 'this', 'small', 'area', 'sleek', 'dark', 'gray', 'body', 'swiftly', 'pursue', 'and', 'catch', 'avoiding', 'human', 'contact', 'under', 'severe', 'threat']",1,19
vaquita,entertaining,6470-71920d90-21bc-47cc-b007-79fad90ef7c5,"['vaquita', 'elusive', 'sleek', 'dark', 'gray', 'body', 'shy', 'shy', 'reclusive', 'avoiding', 'human', 'contact', 'marine', 'mammal', 'restricted', 'small', 'area', 'limited', 'distinct', 'appearance']",2,20
